"bill_number","bill_id","session_id","session","session_name","bill_url","state_link","bill_title","type","bill_desc","status","status_date","session_year","two_year_period"
"S1188",1983010,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1188/2025","https://www.flsenate.gov/Session/Bill/2025/1188","Local Governing Authorities",NA,"Providing that certain construction projects are exempt from concurrency; authorizing a local government to grant a construction project at a charter school an exemption from concurrency; providing a method for a developer to provide a certain contribution in lieu of paying an education impact fee; restricting building requirements that may be imposed by a local governing authority against a startup charter school, etc.",1,"2025-02-25",2025,"2025-2026"
"S1190",1983117,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1190/2025","https://www.flsenate.gov/Session/Bill/2025/1190","Homestead Property Assessment Limitation",NA,"Proposing amendments to the State Constitution to authorize the Legislature, by general law, to prohibit the consideration of any change or improvement made to homestead property to mitigate flood damage in determining the assessed value of such property for ad valorem taxation purposes, to limit the transfer of such value to new homestead property, and to provide an effective date, etc.",1,"2025-02-25",2025,"2025-2026"
"S1192",1983213,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1192/2025","https://www.flsenate.gov/Session/Bill/2025/1192","Assessment of Homestead Property",NA,"Prohibiting the assessed value of elevated homestead property from exceeding a specified amount for a specified timeframe under certain circumstances; requiring a property owner who uses a specified limitation to maintain active homeowner's and flood insurances for a specified timeframe; providing that failure to maintain such coverage may result in the reassessment of the property's value without a specified benefit; requiring that the assessed value of an elevated homestead property be recalculated at a specified time and in accordance with specified provisions, etc.",1,"2025-02-25",2025,"2025-2026"
"S1194",1982842,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1194/2025","https://www.flsenate.gov/Session/Bill/2025/1194","Mail Theft",NA,"Prohibiting a person from taking certain actions regarding unlawfully obtained mail and the unauthorized reproduction of a mail depository key or lock; providing criminal penalties, etc.",1,"2025-02-25",2025,"2025-2026"
"S1196",1982904,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1196/2025","https://www.flsenate.gov/Session/Bill/2025/1196","Local Business Taxes",NA,"Requiring the Auditor General to contact certain local governments; authorizing specified entities to continue to levy a certain tax; revising the conditions imposed on taxing authorities governing the levy of a specified tax; prohibiting certain municipalities from reclassifying businesses, professions, or occupations or establishing new rate structures, etc.",1,"2025-02-25",2025,"2025-2026"
"S1198",1983449,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1198/2025","https://www.flsenate.gov/Session/Bill/2025/1198","Fraudulent Use of Gift Cards",NA,"Providing criminal penalties for persons who, with the intent to defraud, commit specified prohibited acts related to gift cards; providing criminal penalties for persons who, with the intent to defraud, use for certain purposes gift cards or gift card redemption information; providing enhanced criminal penalties if the value of such violation exceeds a specified amount, etc.",1,"2025-02-25",2025,"2025-2026"
"S1200",1982859,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1200/2025","https://www.flsenate.gov/Session/Bill/2025/1200","Special Alcoholic Beverage Licenses Issued to Residential Condominiums",NA,"Excluding certain residential condominiums that sell alcoholic beverages from the limitation on the number of specified licenses issued; requiring that licenses be issued only to the person or corporation that manages the food and beverage operations; prohibiting a licensee from selling certain alcoholic beverages for off-premises consumption, etc.",1,"2025-02-25",2025,"2025-2026"
"S1202",1983199,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1202/2025","https://www.flsenate.gov/Session/Bill/2025/1202","Benefits for Firefighters Injured During Training Exercises",NA,"Providing that a firefighter and his or her spouse and dependent children are eligible for certain insurance coverage if the firefighter is totally and permanently disabled during an official training exercise; providing a declaration of an important state interest, etc.",1,"2025-02-25",2025,"2025-2026"
"S1204",1982888,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1204/2025","https://www.flsenate.gov/Session/Bill/2025/1204","Career-themed Courses",NA,"Revising the number of career-themed courses that must be offered by a school district; requiring at least two career-themed courses to meet certain requirements; revising the number of clock hours required for a certain component used to determine a school's grade, etc.",1,"2025-02-25",2025,"2025-2026"
"S1206",1982759,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1206/2025","https://www.flsenate.gov/Session/Bill/2025/1206","Transportation Network Company Driver Insurance",NA,"Revising automobile insurance requirements for transportation network company drivers, etc.",1,"2025-02-25",2025,"2025-2026"
"S1208",1983149,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1208/2025","https://www.flsenate.gov/Session/Bill/2025/1208","Service Lateral Assessment and Rehabilitation",NA,"Requiring all utility systems to establish and maintain a comprehensive condition assessment program for service laterals under their jurisdiction; providing applicability; authorizing utility systems to contract the assessments to certain entities; providing requirements for such entities, etc.",1,"2025-02-25",2025,"2025-2026"
"S1210",1983528,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1210/2025","https://www.flsenate.gov/Session/Bill/2025/1210","Traffic Infractions Resulting in a Crash with Another Vehicle",NA,"Requiring the imposition of specified civil penalties and periods of driver license suspension on a person found at a mandatory hearing to have committed certain traffic infractions that resulted in a crash with another vehicle, in addition to any other penalties; requiring persons cited for specified infractions that result in a crash with another vehicle to appear at a certain mandatory hearing, etc.",1,"2025-02-25",2025,"2025-2026"
"S1212",1983419,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1212/2025","https://www.flsenate.gov/Session/Bill/2025/1212","Firefighter Health and Safety",NA,"Requiring the Division of State Fire Marshal within the Department of Financial Services to assist in decreasing the frequency and severity of fatalities; authorizing the division to recommend a phased approach in adopting certain rules related to firefighting gear; requiring the division to adopt rules relating to education on chemical hazards and toxic substances in protective gear and mental health best practices, etc.",1,"2025-02-25",2025,"2025-2026"
"S1214",1983360,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S1214/2025","https://www.flsenate.gov/Session/Bill/2025/1214","Automatic Sealing of Criminal History Records",NA,"Eliminating certain circumstances in which criminal history records are automatically sealed; providing that specified provisions do not limit a prosecutor from accessing automatically sealed criminal history records for certain purposes, etc.",1,"2025-02-25",2025,"2025-2026"
