"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1527325,1981399,"2025-2025_Regular_Session","2025-03-25","House Housing, Agriculture & Tourism Subcommittee",14,1,0,3,18,1,"H","Real Property and Land Use and Development","H0943",2025,"https://legiscan.com/FL/bill/H0943/2025",0.777777777777778,15,0.933333333333333,"N",1,0.8,0.8,1,0.933333333333333
1527336,1990952,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",8,2,0,0,10,1,"S","Out-of-network Providers","S1842",2025,"https://legiscan.com/FL/bill/S1842/2025",0.8,10,0.8,"N",0.857142857142857,0.666666666666667,0.666666666666667,0.857142857142857,0.8
1527340,1954083,"2025-2025_Regular_Session","2025-03-25","House Housing, Agriculture & Tourism Subcommittee",16,0,0,2,18,1,"H","My Safe Florida Condominium Pilot Program","H0393",2025,"https://legiscan.com/FL/bill/H0393/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1527342,1983510,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Administration of Controlled Substances","S1224",2025,"https://legiscan.com/FL/bill/S1224/2025",1,10,1,"N",1,1,1,1,1
1527347,1896448,"2025-2025_Regular_Session","2025-03-26","House Health Care Budget Subcommittee",12,0,0,3,15,1,"H","Child Care and Early Learning Providers","H0047",2025,"https://legiscan.com/FL/bill/H0047/2025",0.8,12,1,"N",1,1,1,1,1
1527353,1893073,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Health Facilities Authorities","S0068",2025,"https://legiscan.com/FL/bill/S0068/2025",1,10,1,"N",1,1,1,1,1
1527356,1972871,"2025-2025_Regular_Session","2025-03-25","Senate Military and Veterans Affairs, Space, and Domestic Security",6,0,0,0,6,1,"S","Veterans' Nursing Homes","S0788",2025,"https://legiscan.com/FL/bill/S0788/2025",1,6,1,"N",1,1,1,1,1
1527360,1973519,"2025-2025_Regular_Session","2025-03-25","House Housing, Agriculture & Tourism Subcommittee",16,0,0,2,18,1,"H","Local Housing Assistance Plans","H0701",2025,"https://legiscan.com/FL/bill/H0701/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1527362,1988205,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",17,0,0,1,18,1,"H","Leon County","H4075",2025,"https://legiscan.com/FL/bill/H4075/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1527368,1989181,"2025-2025_Regular_Session","2025-03-26","House Health Care Budget Subcommittee",12,0,0,3,15,1,"H","Uterine Fibroid Research Database","H1553",2025,"https://legiscan.com/FL/bill/H1553/2025",0.8,12,1,"N",1,1,1,1,1
1527369,1956354,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",19,0,0,3,22,1,"H","Limited Liability Companies","H0403",2025,"https://legiscan.com/FL/bill/H0403/2025",0.863636363636364,19,1,"N",1,1,1,1,1
1527370,1985332,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Fentanyl Testing","S1346",2025,"https://legiscan.com/FL/bill/S1346/2025",1,10,1,"N",1,1,1,1,1
1527375,1988079,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",6,1,0,3,10,1,"S","Surrendered Infants","S1690",2025,"https://legiscan.com/FL/bill/S1690/2025",0.6,7,0.857142857142857,"N",1,0,1,1,1
1527378,1981960,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",7,3,0,0,10,1,"S","Health Care Practitioner Specialty Titles and Designations","S0172",2025,"https://legiscan.com/FL/bill/S0172/2025",0.7,10,0.7,"N",1,0,1,1,1
1527394,1984993,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",14,0,0,1,15,1,"S","Transportation Facility Designations","S1408",2025,"https://legiscan.com/FL/bill/S1408/2025",0.933333333333333,14,1,"N",1,1,1,1,1
1527400,1971548,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",14,4,0,0,18,1,"H","Department of Agriculture and Consumer Services","H0651",2025,"https://legiscan.com/FL/bill/H0651/2025",0.777777777777778,18,0.777777777777778,"N",1,0.2,0.8,1,0.944444444444444
1527402,1977285,"2025-2025_Regular_Session","2025-03-26","Senate Rules",24,0,0,1,25,1,"S","Insurance Overpayment Claims Submitted to Psychologists","S0944",2025,"https://legiscan.com/FL/bill/S0944/2025",0.96,24,1,"N",1,1,1,1,1
1527407,1974993,"2025-2025_Regular_Session","2025-03-26","Senate Rules",23,1,0,1,25,1,"S","Probation for Misdemeanor Offenses","S0878",2025,"https://legiscan.com/FL/bill/S0878/2025",0.92,24,0.958333333333333,"N",1,0.833333333333333,0.833333333333333,1,0.958333333333333
1527411,1964073,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Toll Exemptions for Purple Heart Medal Recipients","S0574",2025,"https://legiscan.com/FL/bill/S0574/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527412,1946009,"2025-2025_Regular_Session","2025-03-26","House: Third Reading RCS#20",112,0,7,0,119,1,"H","Boating Safety","H0289",2025,"https://legiscan.com/FL/bill/H0289/2025",0.941176470588235,112,1,"Y",1,1,1,1,1
1527421,1946297,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",12,0,0,6,18,1,"H","Personal Mobility Device Battery Safety Standards","H0291",2025,"https://legiscan.com/FL/bill/H0291/2025",0.666666666666667,12,1,"N",1,1,1,1,1
1527422,1985490,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Health and Human Services",10,0,0,0,10,1,"S","Florida Institute for Pediatric Rare Diseases","S1356",2025,"https://legiscan.com/FL/bill/S1356/2025",1,10,1,"N",1,1,1,1,1
1527438,1942386,"2025-2025_Regular_Session","2025-03-26","House Education & Employment Committee",18,0,0,4,22,1,"H","Middle School and High School Start Times","H0261",2025,"https://legiscan.com/FL/bill/H0261/2025",0.818181818181818,18,1,"N",1,1,1,1,1
1527441,1970265,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",18,3,0,1,22,1,"H","Electronic Delivery of Notices Between Landlords and Tenants","H0615",2025,"https://legiscan.com/FL/bill/H0615/2025",0.818181818181818,21,0.857142857142857,"N",1,0.5,NA,1,1
1527453,1948923,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",18,0,0,0,18,1,"H","Complaints Against Law Enforcement and Correctional Officers","H0317",2025,"https://legiscan.com/FL/bill/H0317/2025",1,18,1,"N",1,1,1,1,1
1527455,1982828,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",22,0,0,0,22,1,"H","Arrest and Detention of Individuals with Significant Medical Conditions","H1099",2025,"https://legiscan.com/FL/bill/H1099/2025",1,22,1,"N",1,1,1,1,1
1527459,1961673,"2025-2025_Regular_Session","2025-03-26","House: Third Reading RCS#24",104,6,9,0,119,1,"H","Recovery of Damages for Medical Negligence Resulting in Death","H6017",2025,"https://legiscan.com/FL/bill/H6017/2025",0.873949579831933,110,0.945454545454545,"Y",0.925925925925926,1,1,0.925925925925926,0.945454545454545
1527477,1963853,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",13,2,0,3,18,1,"H","Malt Beverages","H0499",2025,"https://legiscan.com/FL/bill/H0499/2025",0.722222222222222,15,0.866666666666667,"N",0.909090909090909,0.75,0.75,0.909090909090909,0.866666666666667
1527479,1987239,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",8,4,0,6,18,0,"H","Labor Pool Act","H6033",2025,"https://legiscan.com/FL/bill/H6033/2025",0.444444444444444,12,0.666666666666667,"N",1,0,1,1,1
1527499,1987236,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",18,0,0,0,18,1,"H","Law Enforcement Officers and Other Personnel","H1371",2025,"https://legiscan.com/FL/bill/H1371/2025",1,18,1,"N",1,1,1,1,1
1527500,1954507,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",22,0,0,0,22,1,"H","Trusts","H0385",2025,"https://legiscan.com/FL/bill/H0385/2025",1,22,1,"N",1,1,1,1,1
1527512,1894920,"2025-2025_Regular_Session","2025-03-26","House: Third Reading RCS#22",112,0,7,0,119,1,"H","Municipal Water and Sewer Utility Rates","H0011",2025,"https://legiscan.com/FL/bill/H0011/2025",0.941176470588235,112,1,"Y",1,1,1,1,1
1527514,1984383,"2025-2025_Regular_Session","2025-03-26","House Education & Employment Committee",18,0,0,4,22,1,"H","Workforce Education","H1145",2025,"https://legiscan.com/FL/bill/H1145/2025",0.818181818181818,18,1,"N",1,1,1,1,1
1527551,1974652,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",15,0,0,3,18,1,"H","Social Media Use by Minors","H0743",2025,"https://legiscan.com/FL/bill/H0743/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1527554,1976248,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",22,0,0,0,22,1,"H","Offenses Involving Children","H0777",2025,"https://legiscan.com/FL/bill/H0777/2025",1,22,1,"N",1,1,1,1,1
1527556,1954289,"2025-2025_Regular_Session","2025-03-26","Senate Rules",22,2,0,1,25,1,"S","Nonprofit Agricultural Organization Medical Benefit Plans","S0480",2025,"https://legiscan.com/FL/bill/S0480/2025",0.88,24,0.916666666666667,"N",1,0.666666666666667,0.666666666666667,1,0.916666666666667
1527557,1943801,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",12,0,0,6,18,1,"H","Veterans' Benefits Assistance","H0277",2025,"https://legiscan.com/FL/bill/H0277/2025",0.666666666666667,12,1,"N",1,1,1,1,1
1527569,1943534,"2025-2025_Regular_Session","2025-03-26","Senate Rules",24,0,0,1,25,1,"S","Annexing State-owned Lands","S0384",2025,"https://legiscan.com/FL/bill/S0384/2025",0.96,24,1,"N",1,1,1,1,1
1527578,1980709,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",14,0,0,5,19,1,"H","Collier County","H4041",2025,"https://legiscan.com/FL/bill/H4041/2025",0.736842105263158,14,1,"N",1,1,1,1,1
1527584,1984348,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",15,0,0,0,15,1,"S","Hands-free Driving","S1318",2025,"https://legiscan.com/FL/bill/S1318/2025",1,15,1,"N",1,1,1,1,1
1527628,1983487,"2025-2025_Regular_Session","2025-03-26","Senate Finance and Tax",6,0,0,0,6,1,"S","Assessment of Homestead Property","S0176",2025,"https://legiscan.com/FL/bill/S0176/2025",1,6,1,"N",1,1,1,1,1
1527645,1892666,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Criminal and Civil Justice",9,0,0,0,9,1,"S","Foreclosure Procedures","S0048",2025,"https://legiscan.com/FL/bill/S0048/2025",1,9,1,"N",1,1,1,1,1
1527649,2006597,"2025-2025_Regular_Session","2025-03-26","Senate Rules",21,3,0,1,25,1,"S","OGSR/Agency Cybersecurity Information","S7020",2025,"https://legiscan.com/FL/bill/S7020/2025",0.84,24,0.875,"N",0.944444444444444,0.666666666666667,0.666666666666667,0.944444444444444,0.875
1527650,1974860,"2025-2025_Regular_Session","2025-03-26","House: Third Reading RCS#27",113,0,6,0,119,1,"H","OGSR/Financial Technology Sandbox Applications/OFR","H7003",2025,"https://legiscan.com/FL/bill/H7003/2025",0.949579831932773,113,1,"Y",1,1,1,1,1
1527651,1982937,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",17,0,0,1,18,1,"H","Criminal Offender Substance Abuse Pilot Program","H1095",2025,"https://legiscan.com/FL/bill/H1095/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1527658,1976931,"2025-2025_Regular_Session","2025-03-25","House Housing, Agriculture & Tourism Subcommittee",16,0,0,2,18,1,"H","Aerospace Innovation Funding","H0793",2025,"https://legiscan.com/FL/bill/H0793/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1527661,1986883,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",14,0,0,1,15,1,"S","Aerospace Industry","S1516",2025,"https://legiscan.com/FL/bill/S1516/2025",0.933333333333333,14,1,"N",1,1,1,1,1
1527662,1975109,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",11,4,0,4,19,1,"H","Broward County","H4039",2025,"https://legiscan.com/FL/bill/H4039/2025",0.578947368421053,15,0.733333333333333,"N",0.909090909090909,0.25,0.75,0.909090909090909,0.866666666666667
1527663,1949074,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",14,0,0,5,19,1,"H","Bonuses for Employees of Property Appraisers","H0307",2025,"https://legiscan.com/FL/bill/H0307/2025",0.736842105263158,14,1,"N",1,1,1,1,1
1527665,1960310,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",12,0,0,6,18,1,"H","Pool/Spa Contractors","H0453",2025,"https://legiscan.com/FL/bill/H0453/2025",0.666666666666667,12,1,"N",1,1,1,1,1
1527690,1983907,"2025-2025_Regular_Session","2025-03-26","House Education & Employment Committee",18,1,0,3,22,1,"H","Students Enrolled in Dropout Retrieval Programs","H1079",2025,"https://legiscan.com/FL/bill/H1079/2025",0.818181818181818,19,0.947368421052632,"N",0.923076923076923,1,1,0.923076923076923,0.947368421052632
1527694,1988761,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",18,0,0,0,18,1,"H","Trespass at Large Scale Ticketed Events","H1447",2025,"https://legiscan.com/FL/bill/H1447/2025",1,18,1,"N",1,1,1,1,1
1527697,1928340,"2025-2025_Regular_Session","2025-03-26","Senate Rules",24,0,0,1,25,1,"S","Limited Liability Companies","S0316",2025,"https://legiscan.com/FL/bill/S0316/2025",0.96,24,1,"N",1,1,1,1,1
1527707,1892690,"2025-2025_Regular_Session","2025-03-26","Senate Rules",20,4,0,1,25,1,"S","Geoengineering and Weather Modification Activities","S0056",2025,"https://legiscan.com/FL/bill/S0056/2025",0.8,24,0.833333333333333,"N",1,0.333333333333333,0.666666666666667,1,0.916666666666667
1527708,1984266,"2025-2025_Regular_Session","2025-03-25","Senate Military and Veterans Affairs, Space, and Domestic Security",6,0,0,0,6,1,"S","Public Records/Veterans Florida Opportunity Program","S1282",2025,"https://legiscan.com/FL/bill/S1282/2025",1,6,1,"N",1,1,1,1,1
1527711,1983429,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",15,0,0,4,19,1,"H","Pasco County Mosquito Control District, Pasco County","H4051",2025,"https://legiscan.com/FL/bill/H4051/2025",0.789473684210526,15,1,"N",1,1,1,1,1
1527713,1983230,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,1,13,1,"S","Water Access Facilities","S1162",2025,"https://legiscan.com/FL/bill/S1162/2025",0.923076923076923,12,1,"N",1,1,1,1,1
1527717,1981545,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",12,3,0,4,19,1,"H","Special Districts","H0973",2025,"https://legiscan.com/FL/bill/H0973/2025",0.631578947368421,15,0.8,"N",1,0.25,0.75,1,0.933333333333333
1527724,1901158,"2025-2025_Regular_Session","2025-03-26","House: Third Reading RCS#23",113,0,6,0,119,1,"H","Hazardous Walking Conditions","H0085",2025,"https://legiscan.com/FL/bill/H0085/2025",0.949579831932773,113,1,"Y",1,1,1,1,1
1527725,1970297,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Agriculture, Environment, and General Government",12,0,0,1,13,1,"S","Brownfields","S0736",2025,"https://legiscan.com/FL/bill/S0736/2025",0.923076923076923,12,1,"N",1,1,1,1,1
1527730,1960474,"2025-2025_Regular_Session","2025-03-26","Senate Rules",24,0,0,1,25,1,"S","State Courts System","S0538",2025,"https://legiscan.com/FL/bill/S0538/2025",0.96,24,1,"N",1,1,1,1,1
1527748,1969805,"2025-2025_Regular_Session","2025-03-26","Senate Rules",23,1,0,1,25,1,"S","Actions for Recovery of Damages for Wrongful Death","S0734",2025,"https://legiscan.com/FL/bill/S0734/2025",0.92,24,0.958333333333333,"N",0.944444444444444,1,1,0.944444444444444,0.958333333333333
1527751,1967251,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",15,0,0,0,15,1,"S","Specialty License Plates/Miami Northwestern Alumni Association","S0666",2025,"https://legiscan.com/FL/bill/S0666/2025",1,15,1,"N",1,1,1,1,1
1527765,1988409,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",9,6,0,4,19,0,"H","Special Beverage Licenses for Equestrian Sport Facilities in Marion County","H4067",2025,"https://legiscan.com/FL/bill/H4067/2025",0.473684210526316,15,0.6,"N",0.818181818181818,0,1,0.818181818181818,0.866666666666667
1527766,1897317,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",22,0,0,0,22,1,"H","Compensation of Victims of Wrongful Incarceration","H0059",2025,"https://legiscan.com/FL/bill/H0059/2025",1,22,1,"N",1,1,1,1,1
1527772,1981258,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",19,3,0,0,22,1,"H","Evidence of Damages to Prove Medical Expenses in Personal Injury or Wrongful Death Actions","H0947",2025,"https://legiscan.com/FL/bill/H0947/2025",0.863636363636364,22,0.863636363636364,"N",0.8125,1,1,0.8125,0.863636363636364
1527774,1983089,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",13,0,0,6,19,1,"H","Limitation on the Assessment of Homestead Property","H1039",2025,"https://legiscan.com/FL/bill/H1039/2025",0.684210526315789,13,1,"N",1,1,1,1,1
1527805,1904298,"2025-2025_Regular_Session","2025-03-26","Senate Appropriations Committee on Health and Human Services",10,0,0,0,10,1,"S","Protection from Surgical Smoke","S0152",2025,"https://legiscan.com/FL/bill/S0152/2025",1,10,1,"N",1,1,1,1,1
1527808,1942015,"2025-2025_Regular_Session","2025-03-26","House Education & Employment Committee",18,0,0,4,22,1,"H","Holocaust Remembrance Day","H0251",2025,"https://legiscan.com/FL/bill/H0251/2025",0.818181818181818,18,1,"N",1,1,1,1,1
1527811,1920331,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",18,0,0,0,18,1,"H","Objective Parole Guidelines","H0181",2025,"https://legiscan.com/FL/bill/H0181/2025",1,18,1,"N",1,1,1,1,1
1527815,1985042,"2025-2025_Regular_Session","2025-03-26","House State Affairs Committee",18,7,0,2,27,1,"H","Amendments to the State Constitution","H1205",2025,"https://legiscan.com/FL/bill/H1205/2025",0.666666666666667,25,0.72,"N",1,0,1,1,1
1527818,1989057,"2025-2025_Regular_Session","2025-03-26","House Intergovernmental Affairs Subcommittee",14,1,0,4,19,1,"H","Local Government Salaries and Benefits","H1581",2025,"https://legiscan.com/FL/bill/H1581/2025",0.736842105263158,15,0.933333333333333,"N",0.909090909090909,1,1,0.909090909090909,0.933333333333333
1527821,1983147,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",16,0,0,2,18,1,"H","Department of Law Enforcement","H1053",2025,"https://legiscan.com/FL/bill/H1053/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1527822,1979950,"2025-2025_Regular_Session","2025-03-26","House Criminal Justice Subcommittee",14,3,0,1,18,1,"H","Corrections","H0903",2025,"https://legiscan.com/FL/bill/H0903/2025",0.777777777777778,17,0.823529411764706,"N",1,0.25,0.75,1,0.941176470588235
1527825,1984282,"2025-2025_Regular_Session","2025-03-26","House Judiciary Committee",20,0,0,2,22,1,"H","Removal of Altered Sexual Depictions Posted without Consent","H1161",2025,"https://legiscan.com/FL/bill/H1161/2025",0.909090909090909,20,1,"N",1,1,1,1,1
1527827,1984969,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Leaving the Scene of a Crash Involving Only Damage to Vehicle or Property","S1378",2025,"https://legiscan.com/FL/bill/S1378/2025",0.888888888888889,8,1,"N",1,1,1,1,1
